Date,Has_Discount,Discount_Cards
28-07-2026,1,"Item_A on Thalys: 25% off, now €109.74 | Item_B on Thalys: 30% off, now €114.15 | Item_C on DB: 10% off, now €96.71 | Item_D on Thalys: 10% off, now €187.28 | Item_E on Eurostar: 25% off, now €198.06"
28-08-2024,1,"Item_C on Eurostar: 30% off, now €128.36 | Item_D on TGV: 30% off, now €90.32 | Item_E on Eurostar: 30% off, now €181.92"
28-08-2025,1,"Item_A on DB: 25% off, now €271.51 | Item_C on TGV: 25% off, now €287.79 | Item_D on DB: 15% off, now €137.09 | Item_E on Eurostar: 25% off, now €231.97"
28-08-2026,1,"Item_A on TGV: 25% off, now €164.36 | Item_B on Eurostar: 20% off, now €160.27 | Item_C on Thalys: 30% off, now €188.39 | Item_D on TGV: 10% off, now €76.95 | Item_E on TGV: 15% off, now €55.60"
28-10-2024,1,"Item_A on Eurostar: 15% off, now €89.64 | Item_B on TGV: 25% off, now €95.24 | Item_C on Thalys: 15% off, now €264.05"
28-11-2024,1,"Item_B on DB: 15% off, now €114.73 | Item_C on DB: 30% off, now €213.82 | Item_E on TGV: 10% off, now €133.95"
28-12-2025,1,"Item_A on Thalys: 30% off, now €265.67 | Item_C on TGV: 30% off, now €293.58 | Item_D on TGV: 15% off, now €97.56 | Item_E on DB: 25% off, now €83.97"
29-01-2024,1,"Item_A on DB: 25% off, now €106.23 | Item_B on DB: 20% off, now €176.99 | Item_C on DB: 25% off, now €96.57 | Item_D on Eurostar: 25% off, now €290.01"
29-01-2025,1,"Item_A on DB: 10% off, now €67.38 | Item_B on DB: 15% off, now €285.74 | Item_E on Thalys: 10% off, now €162.36"
29-01-2026,1,"Item_A on Thalys: 10% off, now €108.66 | Item_B on Thalys: 25% off, now €233.48 | Item_E on Eurostar: 25% off, now €149.67"
29-02-2024,1,"Item_A on Thalys: 20% off, now €177.69 | Item_B on TGV: 15% off, now €151.44 | Item_C on DB: 25% off, now €147.67 | Item_D on Thalys: 15% off, now €72.28 | Item_E on TGV: 20% off, now €59.38"
29-03-2024,1,"Item_A on DB: 30% off, now €63.91 | Item_B on TGV: 15% off, now €151.85 | Item_C on Thalys: 25% off, now €68.95 | Item_D on Thalys: 10% off, now €251.52 | Item_E on TGV: 20% off, now €274.70"
29-03-2025,1,"Item_A on Thalys: 25% off, now €90.55 | Item_B on Eurostar: 15% off, now €99.79 | Item_C on Thalys: 25% off, now €170.10 | Item_D on TGV: 15% off, now €125.46 | Item_E on TGV: 30% off, now €137.27"
29-03-2026,1,"Item_A on TGV: 10% off, now €98.76 | Item_C on Eurostar: 25% off, now €265.44 | Item_E on DB: 25% off, now €170.64"
29-04-2024,1,"Item_A on Thalys: 25% off, now €188.91 | Item_B on Thalys: 15% off, now €241.02 | Item_D on TGV: 25% off, now €157.29 | Item_E on TGV: 20% off, now €283.42"
29-04-2026,1,"Item_B on DB: 15% off, now €70.04 | Item_C on Eurostar: 30% off, now €257.67 | Item_E on Thalys: 10% off, now €229.14"
29-05-2024,1,"Item_A on TGV: 30% off, now €100.35 | Item_B on DB: 10% off, now €87.30 | Item_C on Thalys: 30% off, now €271.03 | Item_D on TGV: 25% off, now €113.46 | Item_E on Eurostar: 20% off, now €243.68"
29-05-2026,1,"Item_A on Eurostar: 20% off, now €188.28 | Item_B on DB: 15% off, now €172.13 | Item_C on TGV: 15% off, now €225.93 | Item_D on Thalys: 15% off, now €283.05"
29-06-2025,1,"Item_B on Thalys: 20% off, now €175.80 | Item_C on DB: 30% off, now €233.29 | Item_E on Thalys: 10% off, now €230.25"
29-07-2025,1,"Item_A on DB: 25% off, now €125.29 | Item_D on DB: 25% off, now €182.44 | Item_E on DB: 15% off, now €155.19"
29-07-2026,1,"Item_C on DB: 10% off, now €225.82 | Item_D on Thalys: 10% off, now €86.87 | Item_E on DB: 15% off, now €153.65"
29-08-2024,1,"Item_A on DB: 20% off, now €181.52 | Item_B on Eurostar: 10% off, now €177.23 | Item_C on Thalys: 25% off, now €280.06 | Item_D on Eurostar: 25% off, now €61.83"
29-08-2025,1,"Item_A on TGV: 30% off, now €240.83 | Item_C on TGV: 15% off, now €182.99 | Item_E on TGV: 25% off, now €91.83"
29-08-2026,1,"Item_A on TGV: 15% off, now €246.90 | Item_B on Thalys: 20% off, now €174.48 | Item_D on Eurostar: 15% off, now €131.84 | Item_E on DB: 15% off, now €55.67"
29-09-2025,1,"Item_A on Thalys: 25% off, now €107.22 | Item_B on TGV: 10% off, now €245.88 | Item_C on Eurostar: 15% off, now €179.97 | Item_D on DB: 30% off, now €51.83 | Item_E on Eurostar: 10% off, now €122.54"
29-10-2024,1,"Item_A on Eurostar: 25% off, now €184.86 | Item_B on Thalys: 30% off, now €209.86 | Item_C on TGV: 20% off, now €94.33 | Item_D on Eurostar: 30% off, now €96.84"
29-10-2025,1,"Item_B on Eurostar: 30% off, now €180.19 | Item_C on TGV: 25% off, now €192.89 | Item_D on TGV: 10% off, now €256.76 | Item_E on Eurostar: 10% off, now €182.88"
29-11-2025,1,"Item_B on Eurostar: 15% off, now €266.94 | Item_C on Eurostar: 20% off, now €223.20 | Item_D on DB: 25% off, now €179.72 | Item_E on DB: 25% off, now €247.18"
29-12-2024,1,"Item_A on TGV: 15% off, now €160.20 | Item_B on TGV: 15% off, now €51.27 | Item_C on Eurostar: 25% off, now €51.78 | Item_D on Eurostar: 20% off, now €98.75 | Item_E on Eurostar: 15% off, now €61.52"
29-12-2025,1,"Item_A on DB: 30% off, now €164.99 | Item_C on Thalys: 10% off, now €82.97 | Item_D on Eurostar: 15% off, now €236.94"
30-01-2025,1,"Item_A on DB: 10% off, now €210.42 | Item_B on DB: 10% off, now €121.99 | Item_C on Thalys: 30% off, now €277.06 | Item_D on DB: 20% off, now €187.97 | Item_E on Eurostar: 25% off, now €274.25"
30-01-2026,1,"Item_A on DB: 25% off, now €126.94 | Item_B on Eurostar: 20% off, now €251.71 | Item_C on TGV: 15% off, now €112.42 | Item_D on Thalys: 30% off, now €55.21 | Item_E on DB: 30% off, now €205.21"
30-03-2024,1,"Item_A on Eurostar: 10% off, now €122.47 | Item_B on Thalys: 10% off, now €190.57 | Item_C on TGV: 10% off, now €297.14 | Item_D on Eurostar: 25% off, now €160.61 | Item_E on DB: 25% off, now €122.07"
30-03-2025,1,"Item_A on DB: 15% off, now €101.81 | Item_B on DB: 20% off, now €204.29 | Item_E on Eurostar: 30% off, now €187.32"
30-04-2024,1,"Item_A on TGV: 10% off, now €244.08 | Item_B on Thalys: 20% off, now €280.58 | Item_C on Thalys: 30% off, now €162.11 | Item_D on Eurostar: 30% off, now €123.86 | Item_E on TGV: 30% off, now €153.74"
30-04-2025,1,"Item_A on TGV: 15% off, now €192.36 | Item_B on Eurostar: 30% off, now €160.83 | Item_C on Thalys: 30% off, now €265.55"
30-05-2025,1,"Item_B on TGV: 15% off, now €202.83 | Item_C on DB: 10% off, now €125.21 | Item_D on TGV: 20% off, now €268.10"
30-05-2026,1,"Item_A on Eurostar: 25% off, now €72.76 | Item_B on DB: 10% off, now €121.26 | Item_C on DB: 25% off, now €195.72 | Item_D on Eurostar: 10% off, now €162.36 | Item_E on TGV: 20% off, now €104.79"
30-06-2024,1,"Item_B on Eurostar: 25% off, now €270.44 | Item_C on Thalys: 10% off, now €266.27 | Item_E on Thalys: 25% off, now €58.67"
30-06-2025,1,"Item_A on DB: 30% off, now €157.33 | Item_B on DB: 25% off, now €93.59 | Item_C on Eurostar: 10% off, now €238.36 | Item_D on TGV: 15% off, now €279.33 | Item_E on Thalys: 15% off, now €52.18"
30-06-2026,1,"Item_B on TGV: 25% off, now €73.75 | Item_C on Thalys: 30% off, now €253.33 | Item_D on Thalys: 30% off, now €156.44 | Item_E on DB: 10% off, now €236.78"
30-07-2024,1,"Item_A on Eurostar: 10% off, now €145.38 | Item_B on TGV: 15% off, now €119.15 | Item_C on DB: 25% off, now €119.60 | Item_D on DB: 10% off, now €136.36"
30-07-2025,1,"Item_A on Eurostar: 15% off, now €142.30 | Item_C on Thalys: 30% off, now €293.09 | Item_D on Eurostar: 25% off, now €180.63 | Item_E on Eurostar: 30% off, now €99.38"
30-07-2026,1,"Item_A on Eurostar: 30% off, now €222.69 | Item_B on Eurostar: 20% off, now €98.71 | Item_C on DB: 20% off, now €257.92 | Item_D on Eurostar: 20% off, now €86.07 | Item_E on DB: 25% off, now €145.97"
30-08-2024,1,"Item_A on Thalys: 10% off, now €128.87 | Item_B on TGV: 25% off, now €212.72 | Item_C on Eurostar: 25% off, now €84.26 | Item_D on DB: 25% off, now €284.90 | Item_E on Eurostar: 10% off, now €121.48"
30-08-2025,1,"Item_B on DB: 20% off, now €110.01 | Item_D on Eurostar: 30% off, now €291.05 | Item_E on TGV: 10% off, now €257.38"
30-09-2024,1,"Item_A on Eurostar: 10% off, now €185.36 | Item_B on Thalys: 20% off, now €219.40 | Item_C on Thalys: 20% off, now €103.97 | Item_D on Thalys: 15% off, now €150.35 | Item_E on DB: 15% off, now €96.77"
30-09-2025,1,"Item_A on Thalys: 25% off, now €172.38 | Item_C on Eurostar: 25% off, now €170.44 | Item_E on TGV: 25% off, now €220.60"
30-10-2024,1,"Item_A on Thalys: 20% off, now €158.80 | Item_B on TGV: 25% off, now €295.35 | Item_C on TGV: 20% off, now €187.05 | Item_D on Eurostar: 15% off, now €150.55 | Item_E on Eurostar: 20% off, now €156.53"
30-10-2025,1,"Item_B on Thalys: 30% off, now €191.72 | Item_C on Eurostar: 10% off, now €261.35 | Item_D on Thalys: 15% off, now €291.21 | Item_E on Eurostar: 25% off, now €248.54"
30-11-2024,1,"Item_A on TGV: 20% off, now €290.86 | Item_B on Thalys: 20% off, now €246.59 | Item_C on DB: 10% off, now €113.93 | Item_D on Thalys: 10% off, now €139.60 | Item_E on TGV: 10% off, now €103.20"
30-11-2025,1,"Item_A on Thalys: 20% off, now €64.25 | Item_B on TGV: 25% off, now €292.27 | Item_D on TGV: 25% off, now €71.56 | Item_E on TGV: 30% off, now €80.57"
30-12-2024,1,"Item_A on TGV: 10% off, now €188.95 | Item_B on Eurostar: 30% off, now €188.78 | Item_C on DB: 10% off, now €206.38 | Item_D on DB: 10% off, now €50.54 | Item_E on TGV: 20% off, now €207.07"
30-12-2025,1,"Item_A on DB: 20% off, now €277.72 | Item_B on Eurostar: 10% off, now €62.90 | Item_C on TGV: 25% off, now €296.30 | Item_E on Thalys: 20% off, now €190.41"
31-01-2024,1,"Item_A on TGV: 25% off, now €122.01 | Item_C on Thalys: 15% off, now €251.52 | Item_E on Thalys: 10% off, now €142.60"
31-01-2025,1,"Item_A on Thalys: 15% off, now €242.41 | Item_C on DB: 10% off, now €148.38 | Item_D on TGV: 30% off, now €162.35 | Item_E on DB: 25% off, now €277.85"
31-01-2026,1,"Item_B on TGV: 30% off, now €208.58 | Item_C on Eurostar: 10% off, now €109.20 | Item_D on DB: 30% off, now €267.49"
31-03-2025,1,"Item_B on TGV: 30% off, now €57.58 | Item_D on DB: 20% off, now €171.85 | Item_E on Thalys: 20% off, now €279.54"
31-03-2026,1,"Item_B on Eurostar: 15% off, now €153.78 | Item_C on DB: 25% off, now €108.12 | Item_D on Thalys: 20% off, now €190.48 | Item_E on DB: 30% off, now €96.18"
31-05-2024,1,"Item_A on TGV: 10% off, now €268.61 | Item_B on Thalys: 10% off, now €121.74 | Item_C on Eurostar: 25% off, now €132.00 | Item_D on DB: 15% off, now €278.96 | Item_E on Thalys: 25% off, now €170.88"
31-05-2025,1,"Item_A on DB: 15% off, now €214.13 | Item_B on Thalys: 30% off, now €162.43 | Item_D on Eurostar: 10% off, now €213.39 | Item_E on Eurostar: 25% off, now €192.01"
31-05-2026,1,"Item_A on DB: 15% off, now €273.70 | Item_B on TGV: 10% off, now €145.48 | Item_C on TGV: 25% off, now €274.19 | Item_D on TGV: 20% off, now €199.47 | Item_E on TGV: 10% off, now €74.31"
31-07-2024,1,"Item_A on Eurostar: 20% off, now €195.26 | Item_B on Eurostar: 10% off, now €63.13 | Item_C on Eurostar: 10% off, now €203.17 | Item_D on Thalys: 25% off, now €60.19 | Item_E on TGV: 20% off, now €208.95"
31-07-2025,1,"Item_A on Eurostar: 10% off, now €214.80 | Item_B on Thalys: 10% off, now €225.79 | Item_C on Eurostar: 10% off, now €263.96 | Item_D on TGV: 10% off, now €102.92 | Item_E on Eurostar: 20% off, now €155.52"
31-07-2026,1,"Item_A on Thalys: 20% off, now €296.63 | Item_B on TGV: 30% off, now €216.83 | Item_C on Thalys: 30% off, now €105.59"
31-08-2024,1,"Item_B on Eurostar: 30% off, now €58.81 | Item_D on Thalys: 20% off, now €259.11 | Item_E on DB: 30% off, now €224.39"
31-08-2025,1,"Item_A on DB: 10% off, now €216.97 | Item_D on DB: 25% off, now €246.33 | Item_E on DB: 25% off, now €83.44"
31-08-2026,1,"Item_A on Eurostar: 15% off, now €234.97 | Item_B on TGV: 30% off, now €199.53 | Item_C on Thalys: 10% off, now €251.47"
31-12-2024,1,"Item_A on Eurostar: 30% off, now €110.71 | Item_B on DB: 10% off, now €292.27 | Item_C on Eurostar: 15% off, now €191.53"
31-12-2025,1,"Item_A on DB: 10% off, now €56.37 | Item_B on Thalys: 30% off, now €185.73 | Item_C on TGV: 30% off, now €185.50 | Item_E on Thalys: 25% off, now €203.45"
